Age,Ratings,MultipleDeliveries,RoadTrafficDensity,TimeTaken,Distance
37,4.4,0,High ,38,1.5367469756445185
20,5.0,0,High ,29,6.117219095447363
20,5.0,0,High ,22,6.11697166963588
22,4.7,0,High ,20,6.217824017341541
38,4.6,0,Medium ,22,19.6178245617368
29,4.5,0,Medium ,27,9.348552276392024
37,4.9,0,Medium ,19,4.663544352487351
39,5.0,0,Medium ,32,6.128639387675342
30,4.7,0,High ,31,3.040649953838664
35,4.6,0,Medium ,19,6.128684139018334
29,4.8,0,Medium ,23,6.120941769449399
31,4.8,0,Medium ,26,6.049919555382082
30,4.7,0,Medium ,16,6.210605364172088
37,4.2,0,Medium ,31,4.544230975441306
30,4.9,0,High ,35,6.217932880075239
27,4.9,0,Medium ,26,12.10773449723834
28,4.6,0,High ,11,6.217932880075239
25,4.7,0,Medium ,22,6.210618322478913
21,5.0,0,High ,25,6.129085335042738
21,4.9,0,Medium ,22,9.121794088666626
25,4.9,0,Medium ,11,6.232373129208179
28,4.8,0,High ,22,6.232189890331783
24,4.8,0,Medium ,23,7.763161027854463
24,4.7,0,Medium ,11,9.192703789896752
29,4.6,0,Medium ,38,13.830084721978729
32,4.9,0,Medium ,15,7.762480219087328
37,4.7,0,Medium ,15,6.058825169843427
31,4.8,0,Medium ,29,7.562267472355833
23,4.6,0,Medium ,27,12.418480328171036
37,4.2,0,Medium ,34,6.037448589749033
33,4.5,0,Medium ,30,6.218153086304595
28,4.5,0,High ,16,6.049765396747799
25,4.8,0,Medium ,28,17.098196997792005
38,4.3,0,Medium ,36,13.763778585110444
37,4.1,0,Medium ,34,7.660951720096165
21,4.7,0,Medium ,17,9.21912356715244
21,4.8,0,High ,17,6.208989451161391
24,4.6,0,Medium ,13,4.657651548552658
29,4.7,0,High ,26,6.242091375645608
25,4.6,0,Medium ,16,13.682164847603206
38,4.9,0,Medium ,26,7.546888128409651
30,4.6,0,Medium ,27,20.206808073829723
25,4.5,0,High ,29,6.128627671478303
24,4.4,0,Medium ,35,10.881463659722227
34,4.5,0,Medium ,20,17.07640785620006
28,4.7,0,High ,38,6.037474189747221
31,4.6,0,Medium ,17,6.037440799559519
26,4.7,0,Medium ,35,11.747271283601648
22,4.5,0,High ,13,1.5322885575374308
22,4.5,0,Medium ,25,6.040512902994336
38,4.8,0,Medium ,26,6.232150259052542
30,4.9,0,Medium ,15,4.657528074365806
32,4.6,0,Medium ,16,6.210061175770211
27,4.6,0,Medium ,18,4.540779627795051
34,4.7,0,Medium ,42,20.85365360652156
27,4.6,0,High ,27,6.049834151119932
36,4.6,0,Medium ,26,4.469193824736561
27,4.5,0,Medium ,26,6.129149862412292
23,4.5,0,High ,11,6.210061175770211
25,4.6,0,High ,26,6.128249797039683
37,4.5,0,High ,25,6.146925932532219
25,4.8,0,High ,22,6.105321332702766
38,4.0,0,Medium ,34,5.87488084487138
39,4.6,0,Medium ,28,7.720449641723514
32,4.9,0,Medium ,27,7.549967178129159
27,5.0,0,Medium ,11,6.128551257559438
24,4.3,0,High ,37,6.037529176605929
25,4.9,0,Medium ,22,16.824864366788066
24,4.6,0,Medium ,13,6.232392019746196
37,4.9,0,Medium ,29,8.938093973575764
31,4.9,0,High ,30,6.081091814002105
28,5.0,0,Medium ,24,6.049993268725798
34,4.8,0,High ,26,6.128419379138648
22,4.6,0,Medium ,12,7.601870282544973
37,5.0,0,Medium ,18,7.6836083970726365
31,4.2,0,Medium ,34,12.099896960400065
33,4.0,0,Medium ,43,10.428102698774987
25,4.5,0,Medium ,23,6.146683594747961
37,4.8,0,Medium ,26,5.958965689317968
31,4.5,0,Medium ,16,6.127106343237704
30,4.633987384377571,0,Medium ,31,6.081190890766407
36,4.6,0,Medium ,28,6.050355980443695
21,5.0,0,High ,37,6.147127365849883
35,5.0,0,High ,26,6.210061175770211
27,4.5,0,Medium ,11,9.07535248708298
27,4.6,0,Medium ,10,6.081535936526224
26,4.9,0,Medium ,29,4.528225009495264
22,4.9,0,Medium ,20,7.790426272097447
22,4.6,0,High ,21,6.147076221351196
30,4.7,0,Medium ,44,10.64104205475587
35,4.6,0,Medium ,41,11.937066309807063
23,4.8,0,High ,29,6.040041981318539
21,4.5,0,Medium ,40,16.78788895079916
29,4.8,0,Medium ,22,9.075387358657002
35,4.8,0,Medium ,17,9.178605956930877
33,4.8,0,Medium ,27,7.683355299177809
21,4.5,0,High ,29,3.0295383086384624
38,4.6,0,Medium ,37,13.428485783651388
28,4.9,0,High ,21,6.209259882257505
23,4.9,0,High ,28,6.037474189747221
36,5.0,0,Medium ,17,6.210168035393549
26,4.6,0,Medium ,27,13.42798183164307
24,4.5,0,Medium ,13,8.952508524781342
29,4.8,0,Medium ,20,5.9602651703509135
27,4.9,0,Medium ,22,7.562333808863395
29,4.8,0,High ,15,6.217860329289344
20,4.7,0,High ,23,1.489842307846699
31,4.2,0,Medium ,43,10.867366120052129
22,4.8,0,Medium ,25,6.210946742207283
36,4.0,0,Medium ,44,11.983433564332342
23,4.7,0,Medium ,24,9.326428318380035
28,4.8,0,Medium ,16,8.790990992979214
23,4.8,0,Medium ,37,12.162115936439324
23,4.9,0,High ,26,6.118471181131409
25,4.9,0,Medium ,13,6.232403352161585
23,4.6,0,Medium ,13,6.176608482834233
26,4.8,0,Medium ,20,6.058919182045406
33,4.8,0,High ,32,6.147127365849883
36,4.5,0,High ,25,6.081185878424965
32,4.8,0,Medium ,37,6.08088825250104
21,4.8,0,Medium ,20,9.055860194603952
39,4.8,0,Medium ,19,7.763102784636035
34,4.0,0,Medium ,31,4.657987774603981
32,4.1,0,Medium ,39,19.91513566461454
36,4.2,0,Medium ,38,12.080081518559382
39,4.8,0,Medium ,17,6.105261701068883
33,4.7,0,High ,33,6.039377797585062
35,4.1,0,Medium ,37,6.147076221351196
37,4.6,0,Medium ,33,19.661098170280948
31,4.6,0,Medium ,24,19.08960903177494
33,4.8,0,Medium ,34,19.912967189185
21,4.9,0,Medium ,13,6.209449516511477
39,4.8,0,Medium ,30,14.021756535150905
28,4.8,0,Medium ,26,9.05609596283229
29,4.8,0,Medium ,18,6.21014114523549
26,4.6,0,Medium ,21,17.076258901135645
30,4.633987384377571,0,Medium ,25,7.450185409156884
25,4.7,0,Medium ,11,6.119039466478772
31,4.6,0,Medium ,19,6.232807161124812
28,4.9,0,Medium ,21,7.545632354203892
35,4.6,0,High ,25,6.146622186955208
29,4.6,0,High ,23,6.20944239786556
33,4.7,0,Medium ,17,9.07468416416867
29,4.7,0,Medium ,13,6.0500849922173
29,4.6,0,High ,28,6.058825169843427
22,4.6,0,Medium ,25,13.97213114305473
24,4.6,0,Medium ,12,9.19211912115436
21,4.6,0,Medium ,20,16.601197594913785
23,4.6,0,High ,26,6.147127365849883
20,4.7,0,Medium ,26,6.147415199117123
22,4.7,0,High ,21,6.20948512848741
23,4.9,0,Medium ,39,20.88826061872778
39,4.3,0,Medium ,37,13.621484759672995
35,4.7,0,High ,31,5.962202686054506
23,4.6,0,Medium ,21,6.037118440958796
22,4.5,0,Medium ,15,13.583332471948134
37,5.0,0,Medium ,17,6.039424422849208
30,4.6,0,Medium ,29,16.388699354578904
38,4.7,0,Medium ,29,6.128846407138573
20,4.8,0,Medium ,21,6.147076221351196
30,4.6,0,Medium ,29,6.040113679951786
27,4.6,0,High ,23,5.957766072375581
29,4.6,0,High ,12,6.127106343237704
24,4.7,0,High ,24,6.128874096604021
37,4.7,0,Medium ,28,6.0808829671966205
35,4.0,0,Medium ,32,7.772523200490454
38,4.8,0,Medium ,27,9.179538450301443
27,4.9,0,High ,24,6.210618322478913
30,5.0,0,Medium ,25,7.790160607223823
34,4.9,0,High ,30,3.0642100281874445
34,4.8,0,Medium ,27,13.613850325912344
24,4.6,0,High ,26,6.210098948126193
35,4.9,0,High ,27,6.2105430334604925
27,4.7,0,High ,22,6.232179267591571
30,4.2,0,Medium ,34,5.992049991608417
23,5.0,0,Medium ,29,9.326827803267657
31,4.6,0,Medium ,16,7.7905252670597775
38,4.7,0,High ,32,6.210864155861564
29,4.0,0,Medium ,34,12.09909691673476
37,4.3,0,High ,36,5.952938861166982
24,4.8,0,High ,27,1.529162761925137
34,4.7,0,Medium ,18,4.663493140546799
23,5.0,0,Medium ,15,9.220499641186247
27,4.8,0,High ,24,6.081185878424965
30,4.2,0,High ,36,6.232392019746196
35,4.5,0,Medium ,30,17.073026289576344
38,4.7,0,Medium ,25,6.128419379138648
24,4.4,0,Medium ,32,10.564596934473505
36,4.9,0,Medium ,32,9.076358225553909
30,4.6,0,Medium ,44,17.13921974202615
26,4.7,0,Medium ,11,7.546401421392555
29,4.9,0,Medium ,18,9.348128423343088
36,4.9,0,High ,29,6.146746630206196
23,4.9,0,Medium ,21,7.683808718198486
22,4.6,0,High ,25,6.116387229379551
28,4.6,0,High ,23,6.21785159756915
30,4.9,0,Medium ,15,5.9602651703509135
21,4.6,0,Medium ,16,16.902051800336682
37,4.6,0,Medium ,25,9.31611412861328
36,4.1,0,Medium ,34,6.128899375015783
33,4.6,0,Medium ,27,6.232392019746196
34,4.6,0,Medium ,19,7.761735388266237
38,5.0,0,High ,34,6.2424568104971625
30,4.8,0,High ,30,5.9588470278914665
22,4.5,0,Medium ,18,13.68098739954904
36,4.7,0,Medium ,19,9.21912356715244
38,4.9,0,High ,25,6.128846407138573
39,4.5,0,Medium ,16,7.64855794803475
29,4.7,0,Medium ,21,4.560890657664831
34,4.1,0,Medium ,32,14.022253081305234
30,4.8,0,Medium ,27,4.560783590099756
26,4.6,0,Medium ,24,7.790401360037451
28,4.8,0,High ,16,6.2175256052988095
28,4.9,0,Medium ,30,16.114084227319804
30,4.7,0,Medium ,26,4.60974318829899
21,4.6,0,Medium ,24,12.07425531050223
24,4.7,0,Medium ,28,9.312838466811646
22,4.9,0,High ,13,6.049956259842824
34,4.5,0,Medium ,19,4.674324005770218
31,4.2,0,High ,41,6.118630885324416
36,4.8,0,Medium ,34,7.762605890151407
25,4.5,0,Medium ,42,13.407033668341375
39,4.8,0,High ,26,6.210098948126193
22,4.9,0,High ,14,6.116387229379551
28,4.8,0,Medium ,14,4.610285665817257
31,4.7,0,High ,29,5.9602651703509135
22,4.7,0,High ,19,6.037116126989534
39,4.2,0,Medium ,34,16.81836892381155
31,4.7,0,Medium ,26,7.772252870864324
20,4.6,0,High ,22,6.210589610131653
22,4.9,0,High ,25,6.128899375015783
27,4.8,0,Medium ,32,20.181263916596954
27,4.6,0,High ,22,6.127848456594303
35,4.7,0,Medium ,27,17.078029070071455
39,4.0,0,High ,36,6.217689155478114
38,4.9,0,Medium ,31,9.177683834259978
22,4.8,0,High ,25,6.118933767562867
20,4.5,0,High ,29,6.105280414348746
27,4.1,0,Medium ,32,20.852465948147685
24,4.7,0,Medium ,37,12.4350051146872
28,4.6,0,Medium ,27,9.220397882627973
20,4.6,0,Medium ,26,6.2178836471546735
33,4.7,0,Medium ,26,6.0811084845031615
27,4.5,0,Medium ,22,6.128363940088683
20,4.9,0,Medium ,22,6.03719317646398
30,4.9,0,Medium ,28,6.0499689492240885
23,4.9,0,Medium ,10,6.217834398624596
21,4.8,0,Medium ,27,9.264431306070072
35,4.2,0,Medium ,33,5.87488084487138
37,4.9,0,Medium ,19,4.591636072762645
23,4.6,0,Medium ,28,9.07462863133455
38,4.1,0,Medium ,33,6.127106343237704
26,4.7,0,High ,25,6.050461888294837
29,4.8,0,High ,25,6.21786068876229
20,5.0,0,High ,27,6.128627671478303
22,4.9,0,High ,27,6.21786068876229
20,4.7,0,Medium ,15,7.5673711730959266
27,4.5,0,Medium ,10,5.968790326025164
31,4.5,0,High ,25,6.210416158493799
27,4.5,0,Medium ,21,7.601681528103743
34,4.9,0,Medium ,26,6.2100304768992665
38,4.9,0,High ,28,6.217932880075239
38,4.6,0,Medium ,26,7.448412468315716
25,4.7,0,High ,17,6.128363940088683
28,4.6,0,Medium ,19,16.60036112798735
36,4.5,0,Medium ,29,6.218134915630699
20,4.6,0,High ,20,5.968570257751066
36,4.9,0,High ,35,6.208681983834496
29,4.5,0,Medium ,25,20.1826932247057
25,5.0,0,Medium ,12,9.121491544261191
34,4.3,0,Medium ,33,6.11697166963588
30,5.0,0,Medium ,30,9.07542357374812
28,4.8,0,Medium ,18,12.417792351846154
33,4.6,0,Medium ,25,6.232303379923261
39,5.0,0,Medium ,25,6.210605364172088
24,4.8,0,Medium ,10,6.050355980443695
33,4.9,0,Medium ,32,7.546712474382467
25,4.7,0,Medium ,19,7.60099056126676
39,4.9,0,Medium ,25,6.050355980443695
27,4.9,0,Medium ,21,6.0814407963969375
33,5.0,0,Medium ,35,12.293611218546031
22,4.7,0,High ,23,6.209976451452326
21,4.6,0,Medium ,19,9.363987776962317
36,4.7,0,High ,33,6.129149862412292
25,5.0,0,Medium ,12,7.441146337080832
21,4.6,0,Medium ,38,16.903843893507055
38,4.8,0,Medium ,27,5.992403045092507
31,4.8,0,Medium ,15,6.128551257559438
26,4.5,0,High ,24,6.040023856763657
21,4.5,0,Medium ,29,4.590771504304922
29,4.6,0,Medium ,17,4.464766879186117
23,4.7,0,High ,24,6.21014114523549
31,4.0,0,Medium ,42,14.045662159101932
37,4.7,0,High ,27,5.969103925585209
20,4.9,0,Medium ,25,16.852086415566685
33,4.0,0,Medium ,32,6.146746630206196
28,4.5,0,Medium ,10,9.326829542162994
22,4.7,0,Medium ,21,5.9588470278914665
35,4.6,0,High ,25,5.9590183242927965
32,4.9,0,Medium ,30,9.087937067849792
28,4.9,0,Medium ,18,7.448627554372568
27,4.8,0,High ,13,6.209141643767031
27,4.7,0,Medium ,29,6.146746630206196
35,4.5,0,Medium ,21,20.851598740347107
36,4.4,0,High ,37,6.20948512848741
21,4.6,0,High ,13,6.208803958793639
20,4.7,0,High ,10,6.146683594747961
25,5.0,0,High ,20,6.147076221351196
29,4.6,0,Medium ,16,6.081535936526224
38,4.7,0,High ,29,6.210168035393549
23,4.7,0,High ,19,6.210589610131653
24,4.5,0,Medium ,29,7.762510040301247
24,4.5,0,High ,24,6.0813891172584045
24,4.9,0,High ,31,6.037544629860735
39,4.7,0,Medium ,25,6.081190890766407
27,4.2,0,Medium ,38,13.830084721978729
20,4.7,0,High ,20,5.95294253789962
24,5.0,0,Medium ,26,19.39514983691745
21,4.4,0,Medium ,32,20.18118687519753
34,4.6,0,Medium ,27,7.546680469425845
38,5.0,0,Medium ,41,20.069492072957548
36,4.9,0,High ,48,6.03719317646398
27,4.7,0,Medium ,27,10.60258932595116
36,4.9,0,Medium ,22,13.770769583706256
21,4.8,0,High ,34,6.2180023477501365
36,4.9,0,Medium ,15,6.128551257559438
25,4.9,0,Medium ,16,5.958771662932936
24,4.5,0,High ,28,6.232177403494389
25,4.9,0,Medium ,11,7.562272054826738
23,4.9,0,Medium ,12,9.312838466811646
21,4.6,0,Medium ,26,6.21785159756915
24,4.8,0,Medium ,22,20.178893713604992
29,4.8,0,Medium ,10,6.232403352161585
32,5.0,0,Medium ,32,13.97394708068209
38,4.8,0,Medium ,34,6.054776863427433
34,4.7,0,Medium ,15,6.210060323852285
29,4.0,0,Medium ,34,12.417792351846154
27,4.7,0,Medium ,15,4.632510406945117
24,4.8,0,Medium ,13,8.937783114995044
36,4.5,0,Medium ,29,4.674153680202135
35,4.0,0,Medium ,31,12.293569688582906
27,5.0,0,Medium ,25,16.852688970473537
27,4.6,0,Medium ,19,6.242483181740528
22,5.0,0,High ,10,6.210605364172088
23,4.9,0,High ,12,6.218001191085242
29,4.7,0,Medium ,23,10.642288953353908
37,5.0,0,Medium ,37,10.881329493105644
35,4.6,0,Medium ,16,7.661250453884359
32,4.6,0,Medium ,47,13.989695714204878
35,4.8,0,Medium ,28,6.1474046527332025
27,4.8,0,High ,23,6.0808829671966205
39,4.9,0,Medium ,15,6.051108888731975
29,4.5,0,Medium ,11,4.657597467923481
22,4.9,0,Medium ,12,7.76077562108664
35,4.5,0,Medium ,25,6.146746630206196
20,4.4,0,Medium ,36,13.9721917598496
26,4.6,0,High ,11,5.957766072375581
32,4.7,0,High ,27,6.081204324917822
30,4.0,0,Medium ,34,10.70930883349946
26,4.9,0,Medium ,24,6.0588705156789
33,5.0,0,High ,26,6.081190890766407
25,4.8,0,High ,17,6.049788910364693
30,4.6,0,Medium ,25,9.326359386012369
30,4.6,0,Medium ,17,6.118745338168406
35,4.9,0,Medium ,22,13.481328815660122
23,4.8,0,Medium ,36,20.182482607831712
23,4.6,0,Medium ,11,6.14663364597742
32,4.4,0,Medium ,34,6.210137966185172
32,4.4,0,High ,46,6.210169290027705
33,4.6,0,Medium ,28,4.578992411625897
24,4.6,0,High ,26,5.95294253789962
30,4.7,0,Medium ,26,6.208989451161391
23,4.6,0,Medium ,16,16.63489070927381
26,4.7,0,Medium ,24,12.20974051554298
33,4.6,0,Medium ,41,13.77373765746021
34,4.5,0,Medium ,27,7.448303502981425
20,4.5,0,Medium ,14,4.589499485974898
29,4.7,0,Medium ,35,14.022136830299402
35,4.6,0,Medium ,25,6.232380001853704
27,4.8,0,Medium ,29,5.992163617140685
23,4.8,0,Medium ,12,5.959032639606671
24,5.0,0,Medium ,10,4.658255524282921
30,4.6,0,High ,38,6.03624419681424
21,4.0,0,Medium ,31,10.711185800828456
37,4.5,0,Medium ,25,6.0588441165421765
26,4.8,0,Medium ,24,7.545632354203892
20,4.6,0,Medium ,19,6.20944239786556
28,4.6,0,Medium ,27,6.081204324917822
32,5.0,0,Medium ,47,20.206260324349174
23,4.6,0,Medium ,30,10.924508384833228
20,4.6,0,High ,12,6.21786068876229
22,4.7,0,High ,23,6.128899375015783
26,4.8,0,Medium ,12,6.03624419681424
23,5.0,0,High ,18,5.968995503667142
21,4.7,0,High ,15,6.209976451452326
34,4.2,0,Medium ,32,5.959357904065385
34,4.2,0,Medium ,31,6.05403017709381
29,4.7,0,Medium ,24,13.68251629861621
34,4.4,0,Medium ,34,6.128850978309644
21,4.9,0,High ,22,6.11697166963588
31,4.4,0,Medium ,34,7.77259623624236
33,5.0,0,Medium ,25,7.6836083970726365
34,4.6,0,Medium ,17,7.573435919830353
22,4.6,0,Medium ,31,19.660943947688445
28,4.7,0,Medium ,10,9.326827803267657
28,4.6,0,High ,29,6.209735433454948
28,5.0,0,Medium ,16,4.537860441809634
31,5.0,0,Medium ,32,4.469351491184606
31,4.4,0,Medium ,38,4.681918197795979
24,4.1,0,Medium ,32,12.09912231397992
27,4.9,0,Medium ,12,9.348448896514574
27,5.0,0,Medium ,39,13.763977224514544
32,4.0,0,High ,38,1.4906380412697326
26,4.9,0,Medium ,24,5.958820916918028
29,4.7,0,High ,23,5.874189001170966
25,4.8,0,Medium ,16,5.958759869110948
21,5.0,0,Medium ,12,4.469162258311502
27,4.4,0,Medium ,31,13.82913165643254
25,4.9,0,Medium ,19,9.061282951983452
24,4.6,0,Medium ,17,6.2180023477501365
25,4.5,0,Medium ,15,6.11871184648133
30,4.6,0,Medium ,28,7.546264814832446
21,4.7,0,Medium ,25,6.116927321775195
29,4.7,0,Medium ,14,7.790172210699377
30,4.9,0,High ,27,6.175413560727398
30,5.0,0,High ,25,6.050355980443695
28,4.6,0,Medium ,19,16.3850458261969
32,4.7,0,Medium ,16,4.610456145820219
23,4.8,0,Medium ,20,7.449051157382271
21,4.7,0,Medium ,25,6.147415199117123
30,4.7,0,Medium ,33,16.90295553947855
27,4.8,0,Medium ,16,12.420750390816051
28,4.6,0,Medium ,20,17.07428328032532
20,4.7,0,High ,13,6.217735074169608
21,4.7,0,Medium ,18,19.915731481046144
34,4.3,0,Medium ,33,7.601681384643605
25,4.7,0,High ,25,6.232472210259703
35,4.2,0,Medium ,38,17.078934089514355
38,4.7,0,Medium ,31,9.263056832622125
30,4.8,0,Medium ,15,7.762605890151407
26,4.7,0,Medium ,38,16.15276300950905
25,4.6,0,Medium ,17,8.93858865314574
21,4.7,0,Medium ,13,5.960345509422042
27,4.6,0,Medium ,26,10.906470984818792
28,4.6,0,Medium ,26,4.528236598240477
21,5.0,0,High ,24,6.040455611956062
25,4.5,0,Medium ,15,12.20974051554298
21,4.9,0,Medium ,25,10.641925519411144
31,4.7,0,Medium ,18,7.4483111383025316
32,4.6,0,High ,25,6.217824017341541
34,4.6,0,Medium ,42,13.97394708068209
27,4.9,0,Medium ,10,6.03624419681424
31,4.9,0,Medium ,39,10.587929946708211
24,4.8,0,Medium ,23,4.6576549367950175
25,4.4,0,High ,32,6.081185878424965
37,4.3,0,Medium ,33,16.411957167613185
33,4.6,0,Medium ,15,7.44893737981069
29,4.6,0,Medium ,20,12.16201226110637
22,4.6,0,Medium ,26,6.122094799826519
33,4.8,0,Medium ,31,10.86621515291864
27,4.8,0,Medium ,19,7.546670729616689
25,4.9,0,Medium ,15,6.147106623224366
35,4.9,0,High ,25,6.232150259052542
32,4.5,0,Medium ,25,6.080891508015064
28,5.0,0,High ,11,6.105332732693206
20,4.7,0,High ,24,6.117761953268655
29,4.6,0,Medium ,20,4.537553113908917
32,4.1,0,High ,34,5.992261339632091
35,4.9,0,Medium ,17,4.469557550545327
32,4.6,0,Medium ,28,9.055364789629367
32,4.7,0,Medium ,36,16.635451215389462
39,4.6,0,High ,34,6.128501213948411
21,4.6,0,Medium ,22,8.937863682463384
22,4.5,0,Medium ,14,6.147383752703936
23,4.5,0,Medium ,21,13.428872375986622
32,4.7,0,High ,33,6.117219095447363
23,4.8,0,Medium ,29,20.85172635794847
23,4.8,0,Medium ,23,6.050033593447071
32,4.7,0,Medium ,32,7.79040120385599
35,4.6,0,High ,27,6.127835452686008
24,4.5,0,Medium ,10,6.058848944318744
34,4.2,0,High ,33,6.232193722641213
37,4.3,0,High ,36,6.119245343760185
31,4.9,0,Medium ,35,12.257021345642608
31,4.6,0,Medium ,19,9.180904864024484
39,4.3,0,Medium ,38,4.663658230799585
21,4.6,0,Medium ,23,4.674220356945317
29,4.8,0,Medium ,18,6.20944239786556
36,4.1,0,Medium ,46,10.867366120052129
32,4.3,0,Medium ,33,6.049919555382082
35,4.6,0,Medium ,31,16.476481315527714
26,4.9,0,Medium ,13,7.567411307191061
28,4.6,0,Medium ,15,17.137414711822252
22,4.6,0,Medium ,26,5.96904559433373
30,4.7,0,Medium ,27,11.916235157081884
23,4.6,0,Medium ,15,19.975632175496184
24,4.7,0,High ,22,1.5147941805488028
24,4.7,0,Medium ,29,13.8958139428925
38,4.8,0,Medium ,33,9.32656183784905
31,4.7,0,Medium ,23,13.681485556871529
23,4.6,0,High ,21,6.128249797039683
23,4.9,0,Medium ,25,12.417792351846154
24,4.7,0,Medium ,22,7.719454846864715
20,4.9,0,Medium ,20,17.073537690656384
30,4.2,0,High ,45,6.037118440958796
27,4.5,0,High ,10,6.0814407963969375
22,5.0,0,Medium ,19,5.9590183242927965
30,4.5,0,Medium ,25,6.210069011377822
27,4.8,0,High ,22,6.23218061179474
28,4.6,0,Medium ,14,7.762510040301247
39,4.6,0,Medium ,16,7.651068543522591
38,5.0,0,High ,31,5.959293110303358
21,4.6,0,High ,22,5.959357904065385
22,5.0,0,Medium ,25,4.469166523512608
23,4.9,0,Medium ,24,13.582583564752932
31,4.5,0,High ,30,6.128874096604021
27,4.8,0,High ,14,6.209199247917889
24,4.7,0,Medium ,23,19.87758403114692
20,4.8,0,Medium ,32,12.07437756232266
38,4.9,0,Medium ,27,4.610456145820219
28,4.8,0,Medium ,28,9.313528459558327
36,4.5,0,Medium ,39,17.138077427255226
28,4.9,0,Medium ,10,6.050438649144678
23,5.0,0,Medium ,25,13.481171688355191
23,4.8,0,Medium ,28,10.641581256547903
35,4.2,0,Medium ,33,10.90643255262644
23,4.9,0,High ,12,6.080918143434466
20,4.9,0,Medium ,19,6.146925932532219
24,4.6,0,Medium ,31,11.905030945760728
37,4.7,0,Medium ,30,12.209836055683262
21,4.5,0,Medium ,10,7.762499175707094
20,4.8,0,Medium ,18,7.762600239937479
30,4.633987384377571,0,Medium ,34,7.490065970236458
23,4.5,0,Medium ,16,5.860245225557662
29,5.0,0,Medium ,25,9.3149205313208
23,4.9,0,High ,11,5.958586130816646
25,4.9,0,Medium ,22,17.076790574938283
29,4.9,0,High ,29,5.992231876555981
37,4.9,0,High ,26,6.217851412759203
31,5.0,0,Medium ,39,16.393811880491825
30,4.2,0,High ,32,5.958831946808534
22,4.6,0,Medium ,16,10.641581256547903
39,4.1,0,Medium ,31,7.562478890608872
39,4.2,0,High ,33,6.049788910364693
34,4.6,0,Medium ,48,19.61758127557816
